dataname,auditor_idx,vulnerability,function_name
2018-12975,0,Reentrancy,mint
2018-12975,0,Reentrancy,transfer
2018-12975,0,Reentrancy,approve
2018-12975,0,Reentrancy,takeOwnership
2018-12975,0,Reentrancy,transferDeposit
2018-12975,0,Reentrancy,withdrawDeposit
2018-12975,0,Delegate Call Attack,setGoldContract
2018-12975,0,Delegate Call Attack,setRequiredExpIncreaseFactor
2018-12975,0,Delegate Call Attack,setRequiredGoldIncreaseFactor
2018-12975,0,Delegate Call Attack,grantAccessDeploy
2018-12975,0,Delegate Call Attack,grantAccessMint
2018-12975,0,Delegate Call Attack,grantAccessDeposit
2018-12975,0,Delegate Call Attack,transferOwnership
2018-12975,0,Critical Ether Strict Equality,transfer
2018-12975,0,Critical Ether Strict Equality,approve
2018-12975,0,Critical Ether Strict Equality,transferOwnership
2018-12975,0,Critical Ether Strict Equality,withdraw
2018-12975,0,Critical Ether Strict Equality,transferControl
2018-12975,0,Critical Ether Strict Equality,setWithdrawalDate
2018-12975,0,Critical Ether Strict Equality,setRate
2018-12975,0,Critical Ether Strict Equality,setMinTokens
2018-12975,0,Critical Ether Strict Equality,setMaxTokens
2018-12975,0,Critical Ether Strict Equality,setTokensPerEther
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
2018-12975,0,Delegate Call Attack,setMaxTokens
2018-12975,0,Delegate Call Attack,setTokensPerEther
2018-12975,0,Delegate Call Attack,withdraw
2018-12975,0,Delegate Call Attack,transferControl
2018-12975,0,Delegate Call Attack,setWithdrawalDate
2018-12975,0,Delegate Call Attack,setRate
2018-12975,0,Delegate Call Attack,setMinTokens
