dataname,auditor_idx,vulnerability,function_name
2018-10376,0,Integer Overflow,transferProxy
2018-10376,0,Integer Overflow,approveProxy
2018-10376,0,Wrong Logic,receiveApproval
2018-10376,0,Integer Overflow,allocateTokens
2018-10376,1,Integer Overflow,mint
2018-10376,2,Integer Overflow,allocateTokens
2018-10376,2,Wrong Logic,allocateTokens
2018-10376,2,Integer Overflow,approveProxy
2018-10376,2,Wrong Logic,approveProxy
2018-10376,2,Integer Overflow,getNonce
2018-10376,2,Wrong Logic,getNonce
2018-10376,2,Integer Overflow,approveAndCall
2018-10376,2,Wrong Logic,approveAndCall
2018-10376,2,Integer Overflow,approveAndCallcode
2018-10376,2,Wrong Logic,approveAndCallcode
2018-10376,2,Integer Overflow,setExclude
2018-10376,2,Wrong Logic,setExclude
2018-10376,2,Integer Overflow,transfer
2018-10376,2,Wrong Logic,transfer
2018-10376,2,Integer Overflow,transferFrom
2018-10376,2,Wrong Logic,transferFrom
2018-10376,2,Integer Overflow,approve
2018-10376,2,Wrong Logic,approve
2018-10376,2,Integer Overflow,setOwner
2018-10376,2,Wrong Logic,setOwner
2018-10376,2,Integer Overflow,myBalance
2018-10376,2,Wrong Logic,myBalance
2018-10376,2,Integer Overflow,acceptOwnership
2018-10376,2,Wrong Logic,acceptOwnership
