dataname,auditor_idx,vulnerability,function_name
2018-13128,0,Integer Overflow,mint
2018-13128,0,Unrestricted Access,burn
2018-13128,1,Typo Constructor,constructor
2018-13128,1,Access Control,withdraw
2018-13128,1,Integer Overflow,deposit
2018-13128,1,Bad Randomness,randomNumber
2018-13128,1,Wrong Logic,setValue
2018-13128,2,Reentrancy,transfer
2018-13128,2,Reentrancy,transferFrom
2018-13128,2,Denial of Service,approve
2018-13128,2,Unrestricted Minting,mint
2018-13128,2,Unrestricted Burning,burn
2018-13128,2,Unrestricted Unfreezing,unfreeze
