dataname,auditor_idx,vulnerability,function_name
2021-33403,0,None,setExchangeRate
2021-33403,0,None,setStartDate
2021-33403,0,None,setStartRefund
2021-33403,0,None,getExchangeRate
2021-33403,0,None,ICOopen
2021-33403,0,None,refund
2021-33403,0,None,transferFrom
2021-33403,0,None,approve
2021-33403,0,None,allowance
2021-33403,0,None,migrate
2021-33403,0,None,setMigrationAgent
2021-33403,0,None,setTransfer
2021-33403,0,None,setEarlyInvestorExchangeRate
2021-33403,0,None,setMasterBalance
2021-33403,0,None,setMismatch
2021-33403,0,None,setBalance
2021-33403,0,None,setMaster
2021-33403,0,None,setMismatch
2021-33403,0,None,setEtherBalance
2021-33403,0,None,setMaster
2021-33403,0,None,setInitialInvestor
2021-33403,0,None,setTransfer
2021-33403,0,None,setMaster
2021-33403,0,None,setMismatch
2021-33403,0,None,setEtherBalance
2021-33403,0,None,setInitialInvestor
2021-33403,0,None,setMaster
2021-33403,0,None,setMismatch
2021-33403,0,None,setEtherBalance
2021-33403,0,None,setInitialInvestor
2021-33403,0,None,setMaster
