dataname,auditor_idx,vulnerability,function_name
2018-13625,0,Integer Overflow,mintlvlToken
2018-13625,1,Reentrancy,transfer
2018-13625,1,Reentrancy,transferFrom
2018-13625,1,Reentrancy,lend
2018-13625,1,Reentrancy,repayLoan
2018-13625,1,Reentrancy,settlement
2018-13625,1,Reentrancy,notifyAuthority
2018-13625,1,Reentrancy,notifylvlClients
2018-13625,1,Reentrancy,taxlvlEconomy
2018-13625,1,Reentrancy,rebatelvlEconomy
2018-13625,1,Reentrancy,plutocracylvlAchieved
2018-13625,1,Reentrancy,burnlvlToken
2018-13625,1,Reentrancy,freezelvlAccount
2018-13625,1,Reentrancy,setlvlSign
2018-13625,1,Reentrancy,setlvlNominalValue
2018-13625,1,Reentrancy,setlvlUpdate
2018-13625,1,Reentrancy,setlvlWebsite
2018-13625,1,Reentrancy,setlvlNfee
2018-13625,2,Insecure Input Validation,get_user_input
2018-13625,2,SQL Injection,process_data
2018-13625,2,Cross-Site Scripting (XSS),update_user_data
