dataname,auditor_idx,vulnerability,function_name
2018-13625,0,No check for sender's balance before transferring tokens,transfer
2018-13625,0,No check for sender's balance before lending tokens,lend
2018-13625,0,No check for sender's balance before repaying tokens,repayLoan
2018-13625,0,No check for sender's balance before settling tokens,settlement
2018-13625,0,No check for sender's balance before notifying authority,notifyAuthority
2018-13625,0,No check for sender's balance before notifying clients,notifyClients
2018-13625,0,No check for sender's balance before taxing economy,taxEconomy
2018-13625,0,No check for sender's balance before rebating economy,rebateEconomy
2018-13625,0,No check for sender's balance before achieving plutocracy,plutocracyAchieved
2018-13625,0,No check for sender's balance before minting tokens,mintToken
2018-13625,0,No check for sender's balance before burning tokens,burnToken
2018-13625,0,No check for sender's balance before freezing account,freezeAccount
2018-13625,0,No check for sender's balance before setting sign,setSign
2018-13625,0,No check for sender's balance before setting nominal value,setNominalValue
2018-13625,0,No check for sender's balance before setting update,setUpdate
2018-13625,0,No check for sender's balance before setting website,setWebsite
2018-13625,0,No check for sender's balance before setting notification fee,setNfee
