dataname,auditor_idx,vulnerability,function_name
2018-14004,0,Integer Overflow,distribute_100_tokens_to_many
2018-14004,0,Integer Overflow,transfer_tokens_after_ICO
2018-14004,1,Typo Constructor,constructor
2018-14004,1,Access Control,withdraw
2018-14004,1,Integer Overflow,deposit
2018-14004,1,Bad Randomness,randomNumber
2018-14004,1,Wrong Logic,setValue
2018-14004,2,Arbitrary Transfer,transfer
2018-14004,2,Unrestricted Allowance,approve
2018-14004,2,Unrestricted Transfer From,transferFrom
2018-14004,2,Unrestricted Approval Increase,increaseApproval
2018-14004,2,Unrestricted Approval Decrease,decreaseApproval
2018-14004,2,Unrestricted Distribution,distribute_100_tokens_to_many
2018-14004,2,Unrestricted Post-ICO Transfer,transfer_tokens_after_ICO
2018-14004,2,Unrestricted Developer Function,developer_Coin_Character
2018-14004,2,Unrestricted Developer Function,developer_new_address_for_funds
2018-14004,2,Unrestricted Developer Function,developer_add_Exchanges
2018-14004,2,Unrestricted Developer Function,developer_add_cost_of_transfers
2018-14004,2,Unrestricted Developer Function,developer_new_price
2018-14004,2,Unrestricted Developer Function,developer_crowdsale_text
2018-14004,2,Unrestricted Developer Function,developer_new_symbol
2018-14004,2,Information Exposure,balances_available_for_crowdsale
2018-14004,2,Unrestricted Withdrawal,balance_wirthdraw
