dataname,auditor_idx,vulnerability,function_name
2018-13227,0,Integer Overflow,mintToken
2018-13227,0,Integer Overflow,transfer
2018-13227,0,Integer Overflow,transferFrom
2018-13227,0,Integer Overflow,approve
2018-13227,0,Integer Overflow,approveAndCall
2018-13227,1,Reentrancy,transfer
2018-13227,1,Reentrancy,transferFrom
2018-13227,1,Integer Overflow,buy
2018-13227,1,Integer Underflow,sell
2018-13227,2,Reentrancy vulnerability,transfer
2018-13227,2,Reentrancy vulnerability,transferFrom
2018-13227,2,Unrestricted minting of tokens,mintToken
2018-13227,2,Unrestricted freezing of accounts,freezeAccount
2018-13227,2,Unrestricted setting of prices,setPrices
2018-13227,2,Unrestricted purchase of tokens,buy
2018-13227,2,Unrestricted sale of tokens,sell
