dataname,auditor_idx,vulnerability,function_name
2018-14715,0,Integer Overflow,mint
2018-14715,1,Unchecked Return Value,transfer
2018-14715,1,Unchecked Return Value,transferFrom
2018-14715,1,Unchecked Return Value,approve
2018-14715,2,Reentrancy,transfer
2018-14715,2,Reentrancy,transferFrom
2018-14715,2,Unchecked Caller,approve
2018-14715,2,Unrestricted IPFS URI,setIpfs
2018-14715,2,Minting Unrestricted,mint
2018-14715,2,Minting Unrestricted,mintBatch
2018-14715,2,Unrestricted Purchase,buyPack
2018-14715,2,Unrestricted Access,submitStack
2018-14715,2,Unrestricted Access,submitCounterStack
2018-14715,2,Unrestricted Access,cancelStack
2018-14715,2,Unrestricted Access,cancelCounterStack
2018-14715,2,Unrestricted Access,acceptCounterStack
2018-14715,2,Unrestricted Access,startCoinFlip
2018-14715,2,Unrestricted Access,endCoinFlip
2018-14715,2,Unrestricted Access,raiseSlammer
2018-14715,2,Unrestricted Access,throwSlammer
2018-14715,2,Unrestricted Access,drainStack
