dataname,auditor_idx,vulnerability,function_name
2018-12081,0,Integer Overflow,mintToken
2018-12081,0,Integer Overflow,transfer
2018-12081,0,Integer Overflow,transferFrom
2018-12081,0,Integer Overflow,buy
2018-12081,0,Integer Overflow,sell
2018-12081,2,Integer Overflow,mintToken
2018-12081,2,Access Control,setPrices
2018-12081,2,Integer Overflow,sell
2018-12081,2,Integer Overflow,buy
2018-12081,2,Wrong Logic,mintToken
2018-12081,2,Wrong Logic,setPrices
2018-12081,2,Multiple Functions,mintToken
2018-12081,2,Multiple Functions,setPrices
2018-12081,2,Multiple Functions,sell
2018-12081,2,Multiple Functions,buy
2018-12081,2,Access Control,mintToken
2018-12081,2,Access Control,setPrices
