dataname,auditor_idx,vulnerability,function_name
2018-13533,0,Integer Overflow,mintToken
2018-13533,0,Integer Overflow,transfer
2018-13533,0,Integer Overflow,transferFrom
2018-13533,0,Integer Overflow,approve
2018-13533,0,Front Running,transfer
2018-13533,0,Front Running,transferFrom
2018-13533,0,Front Running,approve
2018-13533,0,Unprotected minting,mintToken
2018-13533,0,Unprotected freezing,freezeAccount
2018-13533,0,Unprotected price manipulation,setPrices
2018-13533,0,Unprotected status manipulation,setStatus
2018-13533,0,Unprotected deposit,deposit
2018-13533,0,Unprotected withdrawal,withdraw
2018-13533,0,Unprotected buy,buy
2018-13533,0,Unprotected sell,sell
