dataname,auditor_idx,vulnerability,function_name
2018-10944,0,Lack of access control,constructor
2018-10944,0,Lack of access control,fallback function
2018-10944,0,Lack of access control,request_dividend
2018-10944,0,Lack of access control,drain
2018-10944,0,Lack of access control,stringToUint
2018-10944,0,Lack of access control,transfer_ownership
2018-10944,0,Lack of access control,balanceOf
2018-10944,0,Lack of access control,transfer
2018-10944,0,Lack of access control,check_array_add
2018-10944,0,Lack of access control,transferFrom
2018-10944,0,Lack of access control,approve
2018-10944,0,Lack of access control,allowance
2018-10944,0,Lack of access control,convert
