dataname,auditor_idx,vulnerability,function_name
2021-34272,1,The contract does not have a function to transfer tokens between two addresses.,TokenERC20
2021-34272,2,The contract does not have a function to burn tokens.,TokenERC20
2021-34272,3,The contract does not have a function to approve tokens for transfer.,TokenERC20
2021-34272,4,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,5,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,6,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,7,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,8,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,9,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,10,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,11,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,12,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,13,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,14,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,15,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,16,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,17,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,18,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,19,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,20,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,21,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,22,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,23,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,24,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,25,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,26,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,27,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,28,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,29,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,30,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,31,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,32,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,33,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
2021-34272,34,The contract does not have a function to transfer tokens from one address to another.,TokenERC20
