dataname,auditor_idx,vulnerability,function_name
2018-12885,0,Integer Overflow,createChamp
2018-12885,0,Wrong Randomness,openLootbox
2018-12885,2,Integer Overflow,setOwner
2018-12885,2,Integer Overflow,setContribution
2018-12885,2,Integer Overflow,setBonusTokens
2018-12885,2,Integer Overflow,setTokensGiven
2018-12885,2,Integer Overflow,setTokensReceived
2018-12885,2,Integer Overflow,setTotalUsers
2018-12885,2,Integer Overflow,setBalance
2018-12885,2,Integer Overflow,withdraw
2018-12885,2,Integer Overflow,mintToken
2018-12885,2,Integer Overflow,sendToOwner
2018-12885,2,Integer Overflow,setChamp
2018-12885,2,Integer Overflow,setLeaderboard
2018-12885,2,Integer Overflow,setPaused
2018-12885,2,Integer Overflow,setForSale
2018-12885,2,Integer Overflow,setCooldown
2018-12885,2,Integer Overflow,setChampSalary
2018-12885,2,Integer Overflow,setChampFee
2018-12885,2,Integer Overflow,setPlayerAmount
2018-12885,2,Integer Overflow,setWinner
2018-12885,2,Integer Overflow,setLoser
2018-12885,2,Integer Overflow,setWinnerStrategy
2018-12885,2,Integer Overflow,setLoserStrategy
2018-12885,2,Integer Overflow,getBalance
2018-12885,2,Integer Overflow,setOwnerAddress
2018-12885,2,Integer Overflow,setGameOwner
2018-12885,2,Integer Overflow,setChampId
2018-12885,2,Integer Overflow,getChampId
2018-12885,2,Integer Overflow,setOwnerName
2018-12885,2,Integer Overflow,setPlayerId
2018-12885,2,Integer Overflow,setWinnerStrategy
2018-12885,2,Integer Overflow,getMyCryptoChampId
2018-12885,2,Integer Overflow,setOwnerAddress
2018-12885,2,Integer Overflow,setMyCryptoChampId
2018-12885,2,Integer Overflow,setOwnerName
2018-12885,2,Integer Overflow,setOwnerSet
2018-12885,2,Integer Overflow,setWinnerStrategy
2018-12885,2,Integer Overflow,getMyCryptoChampId
2018-12885,2,Integer Overflow,setBalance
2018-12885,2,Integer Overflow,setChampId
2018-12885,2,Integer Overflow,setBalanceValue
