dataname,auditor_idx,vulnerability,function_name
2018-13076,0,Integer Overflow,mintToken
2018-13076,0,Integer Overflow,transfer
2018-13076,0,Integer Overflow,transferFrom
2018-13076,0,Integer Overflow,buy
2018-13076,1,Integer Overflow,mintToken
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Wrong Logic,buy
2018-13076,2,Access Control,freezeAccount
2018-13076,2,Integer Overflow,setBuyRate
2018-13076,2,Access Control,setSelling
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Wrong Logic,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Integer Overflow,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
2018-13076,2,Integer Overflow,mintToken
2018-13076,2,Access Control,buy
2018-13076,2,Access Control,withdrawToOwner
