dataname,auditor_idx,vulnerability,function_name
2018-13779,0,Integer Overflow,transfer
2018-13779,0,Integer Overflow,transferFrom
2018-13779,0,Reentrancy,approve
2018-13779,0,Reentrancy,transfer
2018-13779,0,Reentrancy,buy
2018-13779,0,Reentrancy,sell
2018-13779,0,Potential Ether frozen,transfer
2018-13779,0,Arbitrary Call,approveAndCall
2018-13779,0,Arbitrary Call,transfer
2018-13779,0,Arbitrary Call,buy
2018-13779,0,Arbitrary Call,sell
2018-13779,0,Potential Ether frozen,transfer
2018-13779,0,Token Devalue,buy
2018-13779,0,Token Devalue,sell
2018-13779,0,Reentrancy,buy
2018-13779,0,Reentrancy,sell
