dataname,auditor_idx,vulnerability,function_name
2018-12230,0,Integer Overflow,mintToken
2018-12230,0,Wrong Logic,transferFrom
2018-12230,0,Wrong Logic,approve
2018-12230,0,Integer Overflow,transfer
2018-12230,1,Lack of input validation,balanceOf
2018-12230,1,Insufficient input validation,transfer
2018-12230,1,Insufficient input validation,transferFrom
2018-12230,1,Insufficient input validation,approve
2018-12230,1,Lack of input validation,allowance
2018-12230,1,Insufficient input validation,mintToken
2018-12230,1,Insufficient input validation,freezeAccount
2018-12230,1,Insufficient input validation,changeName
2018-12230,1,Insufficient input validation,changeSymbol
2018-12230,1,Insufficient input validation,changeDecimals
